10001d9a,mDiffusion0HorizontalDegree
60172daf,mOctaMapDemoWaitTimeClear
602e980f,mRule
6037c26c,mRailFollowAbleParams
6047d634,mSurprisedMessageBuffer[4]
6048856,mTwoShot_DOFNear1stTapNum
6064f297,mWallCheckCol_Radius
606a0c13,mMinimumThrowToRunStartFrame
606f1433,mSecondGroupSplashMaxNum
607d4c2f,AttackEd_Helmet
609a1674,Hair1_R_0200
609cb7b4,mReadyFrameFest
60a2c639,mBurst_Radius_Middle_Enemy
60ac01b3,mPunchPattern[24]
60b05894,mMove_VelGnd_Enemy
60b2181d,WalkBackShoot_Umbrella
60b80fbd,mScaleMoveFrame
60c75738,mOceanOuterMeshAlphaFadeEnd
60cd0f,mAppearJumpAcc_Geyser
60d15871,Bored
60e3fd0b,mShotIntervalTargetMission
60e7eca3,mSideStepMoveFrm
60e9a03,mDamageReactionFrame
60eaa1fc,mStampEdWeakImpact
60efd312,mEndState
60ffa81b,mBombCoreRadiusRateHigh
610c343f,mFindDegree
6114a0f0,Wait_LocalLobby_MaintenanceB
6115f00d,mBurst_KnockBackRadius_MaxCharge
611ce590,mSpringDamp
611ff0e4,mThirdGroupBulletAfterCollsionRadiusForFieldOffset
61221dc6,mFogBlendFactor
6136c00a,mDamageEffectableOctaParams
613a894f,mDamageWeak
614319e5,mKnockBackThresholdSpeed
614450ba,T_ChaseShotSt
615d0fef,mCanopyCureHPPerFrame
6160a1c0,mChanceStImpact
616eeb2e,mIsRepaintForward
619eae2a,mPillarRotateSpeedRadInAttack
61aa25ad,mLensDOF_FoculDistance.f32
61ab4b1b,mStartPosOffsetDist
61bdf2f,center1_0101
61c08bf8,SwingDownHorizontal
61d5f525,mAmbienceVolume
61db4aed,TakoyakiBomb
61df03d3,mSearchIgnoreY
61dfd26b,WaitDuck
61ec06ff,mSpongeFallableDist
61fb5eaf,mSphereSplashRoundAxisX1
620ed253,Wait_Shop_Nrml
621b93f4,mReadyLongTextTalkLength
62220abe,Charge
622beb58,fullface
623b7dad,mCentralStation_TelephoneDemoFade
623f8bee,mStaticPlaneParams
62405566,mDynamicsSphereParams[23]
624409b6,mApproachStateMissileMaxDegree
6247027a,mSphereSplashRoundAxisY4
624a1978,ConsumeRt_Sub_High
6251b7de,mKeyBuffer[6]
6266a33,mPaintNearCenterDistance
627088cd,mBombDamageRadiusMiddle_A
62708ecd,WalkShoot_Chrg
627b0b49,mNearestSplahSplitLength
62806e37,mDontInitializeBombPlayerDist
628bb3bc,mAccLerpNBias
6291410f,mThreatRadiusMaxSpeed
629b9e5b,Unknown
62c4995c,mRejectStickDownSquid
62c9062,mDynamicsSphereParams[27]
62cd5e5b,mDynamicsParamsBuffer[4]
62cd7c7e,mKnockBackOnZero
62cf1e47,mStepSink_InfluenceDistance
62d4d855,mEnable
62d4d98e,mEscapeBombInChase_PredictTime
62d68308,mGunDirectableParams
62e6b85a,ToHumanStandby
62e78857,Wait_Making03
62eabfea,mPunchPattern[14]
62ed6080,mPaintBrushSwingRepeatFrame
62f68581,mCopyScale
62fa3a1e,mOverDamageInPlayer
62fde28a,mOceanIsFadeOuterSurface
630720bd,mUseOwnerMtx
630a7394,Die
6313c08,mBreadDieFrameInDie
63170804,mInkRecoverFrame
6325b7e1,mPitchRotAngleMax
63299faf,SurprisedB
632d2439,mRiseFall_PID_Kp
6331b32f,mBurst_SplashPitL_Ch2
63391f7d,mInkColShapeRadius
633cc9bb,legA1
633ccdcb,mNews_ExposureExp
633eed40,GetWeapon
6344c085,mFreeStateGravity
6351d90f,mWeaponHitStop
6355093,mIsEnableDepthSilhouette
6361bcf5,Weapon_ChargeThrowWait
6365798f,mReflectVelVBall
637e6891,mSpeedAttack
637f4a4b,mSplash_B_PositionOffsetY
6382bb25,mNotHideCntToHide
6382e04b,mIsNotifyFindToOthers
63881e99,mSwingDownHAngle
638c4627,Struggle_Ed
6392bf65,mEachGroupAfter_WallDropPaintFallRadius
639a17a6,mShockWaveEnabled
63a77d72,mPitchOffsetShootBullet
63b2072b,mFly_RotKd
63c0ede4,mPaintMoveSphereCheckOffsetX
63c21418,Sqd_amiibo_Talk
63c2bf54,mScaleFixSpeedMin
63c7dcec,ThrowBomb_BBll
63d49218,mEscapeNoseDamageLevel1
63d72da,mKeyBuffer[2]
63d89833,mDamageStrong
63d9101b,ScratchA
63e96c63,mSpout_SplashPaintR_Second
63fc3002,mOcta_Delay
6404e56c,mName
64062bd8,mSplashPaintLength
6410377,mPaintBrushType
6410a136,mShotSensorSensibility
64112eb6,mNearEnemyRange
641efae9,mStaticCapsuleParams[17]
641f1142,mStateWeight_BlackHall
642c883c,mStaffRollEndFrame
642e5ec9,mActorOffset[1]
642f672e,mBarrierColRadiusAtStart
642fc5b2,mDontBetray
6436f308,mOriginalSinWaveInterval
64416d69,mEnvMapLightSize
6442ce28,mBalance_FrontBackCenter
644c644a,mProneCnt_LV3
64601e53,backA1_0103
6463b832,mRotAcc
64646111,mDashAroundPlayer
6472942f,mEnergyAbsorbFrmM
647681b0,mPunchHitKnockBackLengthLv4
64861496,mSpecularPower
648af11d,mTakoyakiComboParams[0]
649948d6,Lose_Rllr_St
64a53c1d,mMsgHintNoPaint2TimerSec
64a80c52,mKeyStageClearTapeWait
64abe8da,Shoot_Umbrella_Compact
64aee09d,Hair4_R_0200
64b39162,mThirdGroupBulletFirstCollsionRadiusForField
64b4537,mInterpFrame
64b56a24,MarkingTime_ShortRt_Thermal
64b984a5,back4_0004
64ba70b2,mBarrierRadiusFlickerKd
64c685ca,mUseMissile
64c99eea,mBulletPaintMaxDist
64cb966f,mDistanceThreshold
64d81e05,mShieldBreakDelay
64d92176,mRotateSpinePoseRPitch
64daf7a9,mWalkSpeed
64dc17d1,MoveVel_Human_BigWeapon
64dc5f06,mRandProbability
64e88b37,mChaseTargetDistanceMin
64eb59a4,WaitHold_JetPack
64fbd57b,mFlyingHoheiMissileLaunchLeftFrame
650108af,mBombShotNum
65074da9,mReturnEyeGreenFrameInTakopterShot
650767a,amiiboPose_StandingVss_01_Glng
650ec159,Win_Nrml_St
65142b52,mHeightRangeMax
65202ca,mEffectXZScale
65245bb5,mSideStepOneMuzzleDamageMax
653447bd,mHeightWave
65388a08,mLastBossKeyFallFrame
653a6589,mApproachWaitBaseSpeed
653b87b6,ToSquid
653fe56b,WalkRightAim_Glng
654c2b9c,mRespawnPointReject_StickDownRt
655ad1eb,mWallCrossBoundRateVictoryLiftNormal
655f6c84,mDetectPlayerApproachDistance
65611836,mChase_Distance
656c9502,mBaseSpeedComeOverRate
656ddb07,mMoveColHeight
65730d9e,mRecoverStateTime
65736f0a,mFootPrintAnimBuffer[11]
657b87e8,BgmExeOctaMonitorParams
658769cf,mShotDegAxisY
658a86a,mStopChaseDistance
65908ff0,mCandidateCalcInterval
659da1c8,Hair2_L_0003
65a000d7,Level3Main
65a31840,mHeightTable
65a44cee,mBulletReactionZ
65aeda95,mMoveSpeedPatrolSink
65b1db8c,Run_AquaBall
65bc63ad,mExplodeRadiusFar
65bcfa52,mInkConsume_Mission
65c6a4bb,mMobWalkParams
65cd7974,mPlayerHistoryUseNum
65d4bde8,mSppedCoefInWater
65d609a9,side1_R_0001
65e797b5,mDynamicsCF
65f2a1ca,mmLifeCure
65f80081,mAfterDemoAnimName
65fefe72,mDropSpeedMax_Kill
661b98f9,JumpShoot_Rllr00
661da886,mGravityInFallDown
6622b355,mBombCoreDamageFar
662e714b,mDamagable
662ea998,mRotateFreq1
6631647e,AnimUpdateRatePrams
66357b09,mPaintFarDistance
66369661,mBreadSchedules[3]
663ce9f8,mFindTime
6644d6dd,mHideCameraDistZ
664a4cb0,mAdditionalChanceTimeOnClimb
664e3c0e,mFirstGroupBulletSecondAfterPaintFarRate
665a3807,mBombCoreDamageRadiusFar
665ec382,mApproachWaitBaseSpeedComeOverRate
66697a78,mHPAddPerFrame
66743ec,mGanmiRange
66763ee5,front2_L_0105
66829aa3,mBurst_Radius_Near_SJ_H
6683306c,ConsumeRt_Main_Low
66859438,mAttackPreJumpFrame
668fb40b,mBoxBuffer
66976382,Wait_Plaza_SurpriseR
669b31f3,mInkBarRotateSpeedDegPerSec
66a0e0c5,mPaintPos
66afabe3,mLaunchPosOffset
66b37e72,Rare
66c60413,mTwoShot_Near
66c682b3,front2_0103
66c6affb,mBulletDistanceSlow
66cfc90f,mDuckers[4]
66d7bbfa,mSideStepOneMuzzleDamageMin
66e7cb1d,mHeightRangeMin
6704a9d4,mCoopCanopyHP
67096e94,mEnemySensorSensibility
670b304c,mTakoyakiTargetLinePatterns[0]
670fd9cb,mLineInwardOffset
67101beb,DrawingFinish_St_Reverse
6718e835,amiiboPose_Sitting_Selfy
671a5508,mRefresh2HoleEraseFrame
671b6b78,mChaseTargetDistanceMax
671d674f,struct
6732efc9,BurstDamageRt_Main
6734c274,Enm_Break
673a8e08,mUmbrellaCureTime
673e0190,Appear
674b7eac,front1_0103
674e8b9c,mDispDamage_ExpandDispFrame
6751d4c1,mDetectUnderBossOffsetY
675b563,mDropSplashOffsetX
675f413a,mMonitorScale
6762818f,mStateParamsBuffer[2]
6772d5eb,mActionBuffer[18]
67761fcf,mIntroEachWait
6777d851,mBubbleLaunchOffsetTop
677f400,Wait_Plaza_SurpriseB
67833532,mBombDamageMiddle_A
67933ce2,mLevelBuffer[7]
67949441,mReturnSpeed
67973ab,mCandidateLostEnemyCount
679b7e9a,mBombEnabledOnExitRepaint
67a6dfff,mNozzleScaleCalcPos
67ac64b8,mUmbrellaCureStartFrame
67ac980f,mInitVelSpeedBias_Repeat
67b555a2,Wait_MakingOcta04
67b8dfdd,front2_0104
67bfcb89,mRejectSpeedRtBias
67c52ce5,mFrontAppearAngleLimitFromPlayerView
67d1bddf,WaitHold_SprMissle
67dbf863,mOffsetEffectBirthLEnd
67e50f8,Hair1_R_0200
67e7a47d,mScatterSplashMaxNum
67f02fe1,amiiboPose_Sitting_Drink_B
67f1dcc0,mChaseEd_EndVel
67f21eb8,Sqd_Exit_ToHuman
67f423b5,mDynamicsSelfColParams
6800d67f,mEyesight_ViewAngle0
68053123,mFlyFrame
6807301b,mWidth
680bbe01,mStampComboRotStopCnt
6816077c,mSplash_A_WallDropPaintTarget1Speed
681abd2b,mFirstGroupBulletFirstDrawRadius
6830341f,mJudgeGetShellFrame
683b2a3b,mShot
683b4aa7,mBurst_KnockBackKb_Ch1
683e6f7f,mSpiralSplashBulletNumInGroup
684a56fc,mDispDamage_ScaleNear
68544eee,center1_0300
68568c95,mNoBarrierRecoveryDist
68595ab,mMinBoostSpeed
685b3e8e,WaitGrindLeftTurn
685d40dc,mTrackPaintOffset
6867aee,mPunchPattern[10]
686e6b39,head_root
6882c1cb,mOceanDepthFogEnd
688e7eb6,mHeadRotDegMaxAxisX
68a47b03,mDefeatRotRateFinal
68aed752,mMoveLmtFrame
68aff9ec,Jump_JetPack_Rolling
68be66c6,mBombLaunchs[2]
68c02d8a,mSplashNearFootOccurChargeRate
68c77a0b,mRollAngleDegByRotAcc
68ca59df,mPunchPattern[5]
68d7f7c7,Attack00
68dbeac3,mPlayerVelH
68dd884a,center2_0300
68e3521b,mCanCollideChargeGuide
68ebc248,mBarrier_MaxRadius
68ecfaa9,mControllerEdgeOffset
68f1a81c,mAnimStFrame
68f41e5a,mImpactStrength
68f8db6f,mRiseFall_NoJumpAirFrm
68ff294f,Walk00
68ffcf79,HimeBacklight
69055318,Touch
6906837a,front2_0005
691ac2de,mMove_Brk_SettingOcta_
691ff099,mWallAvoidDist
692035a6,mHideEndAngle
692778f5,mPunchHitDamageGrove
692d474f,Hair1_L_0200
692fe197,mMoveAcc
6932ab33,mSplash_A_FirstAroundCenterCollisionRadius
69400170,mStartPointScaleMinDist
6949beb2,mBurst_Damage_Far_MaxCharge
694afdd0,m_s32
6951f3a2,mArmorBreakImpact
69522628,mBaseDistOffset
69537809,JumpAttack0
69586af7,mChargeStAnimRateEquipWing
695e9d77,mSideStepOneMuzzleCreateSplashNum
696f5369,mStrParamBuffer
6976d4d3,mHangDegree
698bda0,mInPillarInkBarableParams
698ce3ab,None
698e9a3,mThirdGroupAfterWallNrmBoundRateOffset
69910445,mFirstGroupBulletFirstPaintFarRate
6991a63b,mDozerIncrSecond
6993bc85,mRotSpeedDeg
69977152,Silhouette_DistFar
699898cf,mBombCoreDamageNear
699a122a,mMainBgmDelay
69b2919d,mAnimParamsBuffer[9]
69b3d5a4,mDifficulty
69b84857,mRiseFall_PID_Kp_AfterBoost
69bd0306,mThirdGroupBurst_Radius_Far
69c1851d,mZukkokeFadeFrame
69c802b,mSplash_B_FirstAroundTotalNum
69ccc4bb,mWallDropPaintFallRadius
69d6a6d,mStaticCapsuleParams[8]
69df9a24,BaseNoiseForFreq0
69e0c61,mDamageScaleY
69e44995,head_root
69ea1def,mCapsuleBuffer[1]
69ecf706,side1_R_0101
69f2dda8,Reload_SprMissle
69fc3d33,SwingAroundSt
6a0b986f,mMoveRotRollInterpRatio
6a0d2e03,mThirdGroupBulletSecondAfterPaintNearD
6a110df,appVolumeOnLibraryApplet
6a199bf9,mShotIntervalTarget3
6a19b5f,mDynamicsParamsBuffer[0]
6a1c54f2,mShotKnockBack_FullCharge
6a1c72c8,mEnableHole
6a287349,mLuminanceDepressant
6a2b0904,mSwingLiftFrame
6a2bb589,mSplash_D_PaintNearR
6a2e811,mPaintTexType
6a2f31f,mOutOfCameraCoef
6a301b6b,interior
6a3e3757,mNearPhylliumMessageDistance
6a487993,mBarrier_BoundVel_Len
6a544b15,mRoundArray[2]
6a548244,mFlyPeakBias
6a77ebe2,Wait_Shop_Rllr
6a7ca070,mDrawGoFrame
6a886bd2,mBombCoreView2Height
6a90d955,mSpeedPatrolPL
6aa3d4ec,mAdditionalGndCol_Offset
6aaff50c,mDamageReduceEndFrame
6ab5e343,RecoverNrmlFrm_Ink
6ac43979,Hair2_L_0002
6ac44d38,mTargetInCircleRadiusHigh
6ad65e8e,mKeyBuffer[11]
6adb15db,mLifeSpan
6aef2e8d,Attack
6afd5421,nape1_L_0005
6b01da36,mMaxLifeConnect
6b10117b,mHeightLow
6b104ffb,mHitWallSplashPaintFallRadius
6b106a9a,mSecondGroupBulletAfterCollsionRadiusForFieldOffset
6b2d5855,mPlayerScale
6b2e77ee,mEraseOffsetZ
6b3b6526,mChargeEdTurnAnimStartTimeOffset
6b4a0a2b,mSplashDamageInsideMiddleDist
6b593be5,WalkLeftHold_JetPack
6b5b40ed,mDummyDropIkuraNum
6b5bfd67,mBurst_Radius_Far_H
6b5c105f,amiibo_Stretch_B
6b614380,Jump_RainCloud00
6b74a071,mPlayerPosForEnemySearchOffsetY
6b756884,MoveVel_Stealth_BigWeapon
6b816a72,mInWaterSpeedCoef
6b822637,WaitGrindLeftTurn_Umbrella
6b919728,mFly_InitPit
6b92b5e2,Disappear
6b941b39,SakelienCup
6b95311b,mDamageForPlayer
6ba32af,mScale_AnimMax
6baf87d2,mFlySplash_MaxScaleClamp_Ch0
6bb4d2d4,mOccurAngleOwnerToTargetDeg
6bc27382,mVertInkBarRadius
6bc2a2b4,mDelayFrm_Squid
6bc3e1ca,mSwellingEnemyTeamDamageRate
6bc5e54f,mVariableInterpolatedFrame
6bc6ca28,Hair_all_0101
6bcc0a51,mBodyKnockBack
6bd72d6,mChanceCnt
6bd8f804,mCloseFrame
6bdc9306,m_V3f
6beace47,mAnimNameBack
6bf4f12d,mSwingDownComboAttack
6c11d31d,mCameraSwitchBuffer[4]
6c11ef22,back3_0004
6c14f8fe,mStanbyMinFrame
6c1a024b,mNoiseMaxLengthMin
6c1a5f,WaitDamage_Rllr
6c23f14a,RunBackHold_GHoko
6c270794,mTrackPaintableWithWingParams
6c279065,mShotDashTransFrm
6c287ca8,front2_R_0105
6c2ceb6,mMaxStepDivDist
6c30c387,mPaintGauge_VelGnd_Searching
6c32c36f,mMovePaintBias
6c485d5,mChaseAcc
6c4a65ed,mCanopyReboundBoundRate
6c4b2ef5,mFadeWaitFrame
6c4ffdf0,ConsumeRt_Sub_Low
6c52e463,mStampPaintFrame
6c6538b4,mFlyingHoheiMissileLaunchRightFrame
6c684daa,mSecondGroupBurst_Damage_Near
6c77c1e1,Jump_Grind_Rllr_Ed
6c9fd8d4,mKColQuakeAmplitude
6ca26d7e,nape1_R_0005
6cacf702,mSpeedSpeedDown
6cb16b5f,mSplash_A_InitAddDegXOffset
6cb4be8b,mDamageFar
6cbcc23,mMinChargeHitSplashNum
6cc329dd,Bullet
6ccbfe7,RunShoot_Nrml
6cd09f25,mOverview_PaintEmission0
6cd57970,mSwingDownHRepNumList
6cd985dc,mInterestRecoverFrame
6cdc5c71,mSplash_C_PaintFarD
6cf0026e,mClearTapeWait
6cf2f01a,top_0104
6cf8038d,Start2_Duck
6cf92ccc,Hair3_L_0200
6cfd342e,mDropClamNum_Kill
6cfd422,mVelRatioTrigSponge
6cfe3864,mPaintGauge_ShotDir_RevFrm
6d00d68a,Silhouette_DistNear
6d048444,mFirstGroupBulletSecondAfterPaintNearR
6d12beac,Jump_Twins00
6d16e3ef,mEndingRegion
6d1c2c81,mBurst_Radius_Near_Ch0
6d20bbaf,mRotSpeedDegPerSec
6d2d6686,mDownAnimWait
6d36d2a6,mNozzleRadius
6d3ebaa8,mCoreDamageMinPlayerSpeedRate
6d47ec8d,mSplash_D_FirstAroundTotalNum
6d4e401b,mStampBigStandUpMoveDist
6d58ae5d,mDiveFloatVelL
6d5957ce,mMoveLightOnFrame
6d71badc,mPunchMoves[5]
6d729757,mGroundVictroyLiftBoundInDegree
6d7d2453,mProudMessageBuffer[10]
6d7f3f,mBurst_WarnFrm_Ch2
6d804424,DokanWarp_TameFrm
6d966d1a,mThirdGroupCenterLine
6d9f8def,CutterShot
6d9fcdb1,mPlayerTargetEffectDirectionSolid
6da8fdd2,Wait_Plaza_TalkA
6db26619,center2_0300
6dbdb7f7,mChaseTargetDistancePlayerMax
6dc649c8,mBoundPaintRadiusMin
6dcbe8bd,mDuckers
6de17746,mCoopDamageMiddle
6de209c6,mBurst_PaintR_Enemy
6de756f6,mSearchableParams
6deb28c6,mArrivalPointDistanceMin
6dfefda1,mFullChargeInkConsume
6e00e417,mPatrolSearchPreColRadius
6e0650ba,Hair1_R_0201
6e0aaac1,mFreezeFrmFullCharge
6e1aba91,mEnableTeamColor
6e202aac,mLaserRayRadius
6e2b5aea,mRotSpeedArmorBreak
6e2ce8d8,mMovePaint_SpongeDamage
6e30eb5a,mHitPlayerDrapDrawRadius
6e3219f1,mMiuraHiMessageBuffer
6e35a987,mBoundPaintRadiusMax
6e45c070,mMinSpeedInPillar
6e4ca9b7,mAttackPatternInFirst_Lv2
6e4e57b8,mChaseTargetDistancePlayerMin
6e5670f8,mLand_GndKr
6e71f300,mSecondGroupBulletFirstFrameOffset
6e7222fe,mDynamicsSphereParams[4]
6e89d71a,mDamageStrOffsetZ
6e8da4c4,mVelGnd_DownRt_Charge
6e951619,mLaserLerpRateWithShot
6e991c02,mFallFrame
6ea3b3d2,mFly_ReboundRate
6ea9435,mAttackPatternInLong_Lv2
6eacb114,mMonitorOnFrame
6ebc4780,mSuperShotDamageK
6ec0abb4,mLickInkBarableParams
6ee82174,mLengthBullet
6ef9e699,mBombCoreExpiredBlastOffsetY
6efad0c5,mFirstGroupBulletAfterInitSpeedOffset
6efd804d,mRainDropsCollisionRadius
6f00e779,mBaseSpeedMaxCharge_Special
6f0da7b8,mMuzzlePos
6f2fb5b8,mCameraBuffer[0]
6f3e56bc,mDamageNear
6f49dc44,mGravity0AirResist0Frame
6f56af5b,WalkL
6f6e0d16,mSplash_A_WallDropPaintTarget0Alpha
6f85248d,mFirstGroupSplashBetween
6f85865c,mSecondGroupGroundCrossBoundRate
6f85a4d0,mSectionParams[0]
6f87f49d,mAmbushAppearSpeed
6f8f93de,mSplash_B_DamageRateOffset
6f91a82c,mJumpFrameIntervalOnReach
6f9739e7,mPaintGridXZOffset
6fa2b63e,mBombCooldown
6fa3d075,ThrowHold_Umbrella
6fae54e7,mBombVelLobParams
6fb36147,mHop_PitchL
6fb7a098,mTalkAreaOffset
6fba6632,ComeOn
6fcc76bf,mShotKnockBack
6fd9f508,mShotDelayFrm
6fda12cf,mBringCloseRateMoveVec
6fe27b2,masterVolume
6fe3dc7b,mStealthFadeOutFrame
6fe9e204,mNoiseMaxLengthMax
6fff2ef3,mCamReset_NoResetAngleDeg
7002483,JumpAttackEd
7006add1,mAlphaFrame
7013b0c3,mOuterDistRate
7014b04f,nape2_0201
70182590,mOceanWaveRepeat
70383d4f,PatrolEd_L
703eb422,backA2_0103
704eee1c,mPillerAlphaMaxDist
7054af4b,mQuickPillarPullSpead
705a7e67,mMiddleLongThreshold
706c9010,mSplash_B_WallDropPaintTarget2AlphaEnd
706cbd9d,mNoiseProgressMax
7074f9a9,mTargetChaseGroundAddScale
707716ed,mHeadDirectionPosOffset
707b9f98,mInitVelMaxCharge
70886f13,mSwingDownVEdFrame
708f2367,mRotation
709311e,mLockStartTime_ByBullet
7094a4c,mStart2WeakApperFrame
7098a8dd,mClimbHopRate
709b69c5,Hair2_R_0200
709e2cb2,SquaringOffL
70a9a0dc,mAnimParamsBuffer[8]
70b3ec28,mHop_VelL
70c5954,Tentacles
70cb2767,mSecondGroupBulletInitSpeedRandomZ
70cbeb80,mBurstTimingLowSpeedBias
70d8cbdc,Wait_Plaza_Chair
70dc1783,mDirectEscapeStartRadius
70de8ed3,WaitB
70e60f70,Refresh
70f12cae,mCapsuleBuffer[0]
70ffc523,mBossPinchMessageLife
710ee44c,mTitleInCount
710f6708,PlazaWait
7116d5ed,mEffectTargetOffsetY
7116f107,DuckerItemGetParams
71230ae0,mBarrierSize
71337a38,backC_0104
71388751,mTakoyakiComboParams
713b2c3d,mPlayerTurnEnabled
713b8e91,mOceanDepthFogStart
713c6b7,mTotemStability
71443d3f,mFrameFinishRotation
71478209,mColRadiusPlayer
714a67ef,mRiseFall_AltitudeCheck_Dist
714e47a8,mReject
714ef8fe,SceneBgmPlazaParams
71558342,mSpout_SplashVelH_Second
716f3444,mResCloudArcName
7171a88b,mAttackAreaOffset
717d17d3,mFlyAwayPredictFrame
7181b64b,TurnOffWait
7188c458,mReceiverHitEffectFrame
719893e2,mHikikomoriStartFrame
719ec22f,mStartPlazaTitle_DOF
71b31d0a,mPanelStopTimeL
71c52f47,mBurst_SplashVelHHigh
71ce2eb2,mCoreDamageMinRate
71d1689e,mPunchPattern[4]
71d70b2a,mGambitIdolMotionBuffer
71de81a0,mShiokaraDanceAnim
71e26b4,mWidthOffset
71eda4a3,mAttackPatternInLong_Lv3
71f4c5ed,mAnimMinDist
7201427c,WaitGrindLeftTurn_Glng
721050ba,mDropNum
7211104a,mRiseTargetPlayerOverHeightAddLockOn
72142e0a,mStepSink_MaxSink
721c759d,ThrowMiss_Glng
72203650,mRotate
7225507b,mObjColCapsuleParams[8]
722b3f00,mSideStepOneMuzzleStraightStateEndSpeed
7235fcf7,mSecondGroupBulletFirstInitSpeedJumpingBase
723f77c4,mWalkDuringSwingAerial
723fed,mStaticCapsuleParams[13]
7240835d,mSpout_Span_First
724a87f3,mApproachStateTargetHeightAddLockOn
724f3313,misResetRifeDrillPunch
7253b83d,mSpout_SplashVelL_Second
725f3ee5,mBarrierCureStartFrame
726dd58,mJumpVelEnemy
726f0ca7,mFeintRotateTime
727059ed,mAttackArea_Radius
727c76a7,mSpeedDownTime
727d7b06,mFirstGroupBulletFirstCollsionRadiusForField
727e3de,mNextFrame
72898ac5,RollingShoot_Twins_Dual
72a0473c,Walk_LocalLobby
72a1dcb4,mSplash_C_WallDropPaintTarget0Alpha
72b0b87,mThreatRadiusAtZero
72b151ac,SoundMgrParams
72b44072,mStFrame
72b53164,mLineDegree
72b5c508,Hair3_L_0003
72ba62,mKillAttendantsFrameInSuccess
72bdebdb,mShiokarabushiFadeTime
72be8783,mFootPlayerColHeight
72e2b0ce,PatrolSt_R
72f827d0,mBackAttackSlowRate
72fb06fd,mCanopyCureWaitFrame
730bb70,mLeapStampPeakBias
7338598,mPaintRadius_FullCharge
7347396a,mDamageCapFrame
735a9bb5,mCheckRadiusFootCylinderMode
736681c0,mOffsetFrameWave
736e97cc,mRespawnPointReject_Impact
7371252b,Hair2_L
7375f954,mBombCoreDamageNear
7379eb3a,mSplash_C_DamageRateBase
737e8833,mSplashDrawRadius
737e8ba8,mStampStartDist
7381505a,mCoreColWidthHalf
738fc22,mJumpGnd
739a61ce,mRightArmDynamicsParams
739c7c61,mChargeSpeedEquipWing
739f5dd2,mNoiseProgressMin
73a9c2ea,mCannonIdx
73ae2a3c,mEnemySensorCalcWait
73b3ddfa,mFlySplash_Distance_Ch2
73c39d4d,Hair3_L_0200
73c8e159,Hide
73cd6fcf,mKeyBuffer[10]
73dc74ee,mColRadiusBullet
73e2da1e,mSideStepMoveDist
73e44cf2,mApproachStateTargetDistanceXZAddOneTarget
73e5d351,mIsUseIsochronous
73f3401,mCautionMinRadius
73f5583c,mThirdGroupBulletFirstCollsionRadiusForPlayer
73f6f7ea,mGearRewardStartScale
73f8f923,center5_0300
740102b3,mKindIdx
74025a4c,Shoot_Wait
740a86c9,Food
740c9b80,mLensFlareAlpha
74144737,mPaintFrame
74170393,"A\tL!p \"""
74170c13,mRotateStrongParams
74275f1f,mFly_WallKf_Y
742cd7e6,mFirstPeriodMaxChargeShootingFrame
743b887e,mDownFrame
74414cc8,mBurst_KnockBackRadius_Ch0
74417587,mCoopDamageCenterMin
74570d20,Sqd_amiibo_Disappear
74578198,Level4Down
7465238c,Wait_Plaza_RhythmB
74661512,mProudMessageBuffer[11]
74671983,mMsgHintNoNoseDamageSecLv2
7469f5e2,Hair4_L_0003
746a8b9d,mPunchMoves[4]
746d191d,mSpout_SplashPaintR_Third
746e3cd5,mStayShowerFrame
746ed4d4,mInkBarLocalPos_Lv2
7470aa42,mBurst_Radius_Near
748c0db9,JumpEd
7493e4ad,WalkHold_RainCloud
74950383,mExplodeWithPlayerCol
74957c67,Damage_Umbrella
7497bc6c,mHitBossRadius
74cc10fd,mSinkMonitorRadius
74cc1d09,mSpout_RandomDeg
74ce480c,mUseGloveLv2
74d103c5,mContactDashPanelCrossSaveSpeedRate
74d361d5,mBurst_KnockBackKb
74f631ca,BodyFinal
74ff374,mSummonStFrame
74ffb1a1,mLand_NoDamageFrm
7503e409,mBurst_PaintR_Ch0
750740f2,mBackStepDistFromCenter
750ae25c,mCameraSwitchBuffer[5]
751617bd,mChaseEyeScale
752061e2,Sqd_Dive
754ac898,mPillarPushSpeed
754fef4a,mBurst_SplashVelH_Mission
7556305f,WaitDamage
7572bb5f,mFirstGroupBurst_Radius_Middle
7574063e,mPreColUpdateRate
75755763,mFNumber
757634c8,mSplash_C_CollsionRadiusForPlayer
757c470d,Return_R
7580e8ed,mMarkerOffset
7587fe77,mMass_ShieldRunning
758be12a,mMotionCancelFrm
7590f5e2,mSecondGroupBulletFirstDamageMaxValue
75931901,mBurst_Damage_Near_Coop
759cbf71,Hair1_L_0005
759e7b33,Sunny
75a0eb6,mNoiseAcm
75a46b96,mObjectEffect_Up_DamageRt_Low
75b29dac,back4_0201
75b75f58,mThirdGroupBurst_PaintR
75d9d6de,mSplash_C_WallDropPaintTarget1Speed
75de9911,mCanopyModelInvisible
75df8565,BaseNoise
75e99a0c,mShotActionBombRange
75fc45bd,mContinueInterval
75ff9e5f,mStopChaseFrame
7604ba65,mBurst_Radius_Far_SJ_H
76070385,mCanGoalFrameSinceBreakBarrier
760a4173,Level1Demo
760d9d94,ThrowMiss_Chrg
7610aa75,WaitGrindLeftTurn_Chrg
76176846,mAimPosOffsetY
761cb15a,mDontClimb1Frame
761e3ce0,Money
76209362,mDirectEscapeYLerpRate
76213992,mSplashPosA
