10001d9a,mDiffusion0HorizontalDegree
6321cc7,Hair02_01_Lose_Chrg
6325b7e1,mPitchRotAngleMax
63299faf,SurprisedB
632d2439,mRiseFall_PID_Kp
6331b32f,mBurst_SplashPitL_Ch2
6334f019,Hair00_05_WaitGrind_RainCloud
63391f7d,mInkColShapeRadius
633cc9bb,legA1
633ccdcb,mNews_ExposureExp
633eed40,GetWeapon
6344c085,mFreeStateGravity
6346824d,Wait_Plaza_LookShopB
6351d90f,mWeaponHitStop
6355093,mIsEnableDepthSilhouette
635e2938,MoveVelRt_Human_ShotB_Mid
6361bcf5,Weapon_ChargeThrowWait
6365798f,mReflectVelVBall
636b543f,mSwingBigBurst_KnockBackKb
636ba0a1,mFesInkColorLuminanceClamp
637708b0,mBangDownSmall_PaintAndBlast_Frame
637e6891,mSpeedAttack
637f4a4b,mSplash_B_PositionOffsetY
6382bb25,mNotHideCntToHide
6382e04b,mIsNotifyFindToOthers
63881e99,mSwingDownHAngle
638c3610,Hair02_01_Win_Chrg_St
638c4627,Struggle_Ed
6392bf65,mEachGroupAfter_WallDropPaintFallRadius
639a17a6,mShockWaveEnabled
63a126a8,ThrowHoldEmpty_Piyo
63a77d72,mPitchOffsetShootBullet
63b2072b,mFly_RotKd
63c0ede4,mPaintMoveSphereCheckOffsetX
63c21418,Sqd_amiibo_Talk
63c2bf54,mScaleFixSpeedMin
63c7dcec,ThrowBomb_BBll
63c89fa8,mSwingBigBurst_Radius_Near
63d49218,mEscapeNoseDamageLevel1
63d6489d,Jump_Nrml01
63d72da,mKeyBuffer[2]
63d89833,mDamageStrong
63d9101b,ScratchA
63e501db,SitD_random
63e6c8ff,Hair00_05_amiiboPose_SittingVss_02_Rllr
63e96c63,mSpout_SplashPaintR_Second
63ea855e,z_side_L_0004_AnimReduce
63fc3002,mOcta_Delay
6404e56c,mName
64062bd8,mSplashPaintLength
6410377,mPaintBrushType
6410a136,mShotSensorSensibility
64112eb6,mNearEnemyRange
641efae9,mStaticCapsuleParams[17]
641f1142,mStateWeight_BlackHall
6425718,Strange00
642c883c,mStaffRollEndFrame
642e5ec9,mActorOffset[1]
642f672e,mBarrierColRadiusAtStart
642fc5b2,mDontBetray
6436f308,mOriginalSinWaveInterval
6437bd87,mBurst_Radius_ShurinkStartCount
64416d69,mEnvMapLightSize
6442ce28,mBalance_FrontBackCenter
644c644a,mProneCnt_LV3
64601e53,backA1_0103
64601e53,backA1_0103_Translate
646387f,Hair02_01_Win_Umbrella
6463b832,mRotAcc
64646111,mDashAroundPlayer
6472942f,mEnergyAbsorbFrmM
647681b0,mPunchHitKnockBackLengthLv4
6480ad27,mMiuraHiMessageBuffer[]
64861496,mSpecularPower
648af11d,mTakoyakiComboParams[0]
649948d6,Lose_Rllr_St
64a3002f,Hair02_01_Win_Twins
64a53c1d,mMsgHintNoPaint2TimerSec
64a80c52,mKeyStageClearTapeWait
64abe8da,Shoot_Umbrella_Compact
64aee09d,Hair4_R_0200
64aee09d,Hair4_R_0200_Rotate
64b39162,mThirdGroupBulletFirstCollsionRadiusForField
64b4537,mInterpFrame
64b56a24,MarkingTime_ShortRt_Thermal
64b56a24,MarkingTime_ShortRt_Thermal_Low
64b984a5,back4_0004
64b984a5,back4_0004_Scale
64ba70b2,mBarrierRadiusFlickerKd
64bbe419,Jump_BigShot02_Ed
64c02991,Run
64c1fd39,animInterp_Obj_Box00L
64c685ca,mUseMissile
64c99eea,mBulletPaintMaxDist
64cb966f,mDistanceThreshold
64cc176c,mArmor_MyColor_InBias
64d25e31,mThirdGroupBurst_PaintRRate_MWPUG_High
64d81e05,mShieldBreakDelay
64d92176,mRotateSpinePoseRPitch
64daf7a9,mWalkSpeed
64dc17d1,MoveVel_Human_BigWeapon
64dc17d1,MoveVel_Human_BigWeapon_Mid
64dc4d34,Flick_Umbrella
64dc5f06,mRandProbability
64e88b37,mChaseTargetDistanceMin
64eb59a4,WaitHold_JetPack
64fbd57b,mFlyingHoheiMissileLaunchLeftFrame
650108af,mBombShotNum
65074da9,mReturnEyeGreenFrameInTakopterShot
650767a,amiiboPose_StandingVss_01_Glng
650ec159,Win_Nrml_St
65142b52,mHeightRangeMax
65202ca,mEffectXZScale
6523c684,Breaktime00
65245bb5,mSideStepOneMuzzleDamageMax
653447bd,mHeightWave
65388a08,mLastBossKeyFallFrame
653a6589,mApproachWaitBaseSpeed
653b87b6,ToSquid
653fe56b,WalkRightAim_Glng
65409021,mRadialFogColor
654c2b9c,mRespawnPointReject_StickDownRt
655ad1eb,mWallCrossBoundRateVictoryLiftNormal
655f6c84,mDetectPlayerApproachDistance
65611836,mChase_Distance
65658966,ShoSt
656c9502,mBaseSpeedComeOverRate
656ddb07,mMoveColHeight
65730d9e,mRecoverStateTime
65736f0a,mFootPrintAnimBuffer[11]
657499,mDamageRate_MWPUG_High
657b87e8,BgmExeOctaMonitorParams
658769cf,mShotDegAxisY
658a86a,mStopChaseDistance
65908ff0,mCandidateCalcInterval
659da1c8,Hair2_L_0003
659da1c8,Hair2_L_0003_Translate
65a000d7,Level3Main
65a31840,mHeightTable
65a44cee,mBulletReactionZ
65aeda95,mMoveSpeedPatrolSink
65b1db8c,Run_AquaBall
65b6bb58,Hair02_00_Demo_Result_Selfy_St
65bc63ad,mExplodeRadiusFar
65bcfa52,mInkConsume_Mission
65c6a4bb,mMobWalkParams
65cd7974,mPlayerHistoryUseNum
65d4bde8,mSppedCoefInWater
65d609a9,side1_R_0001
65d609a9,side1_R_0001_Scale
65e797b5,mDynamicsCF
65eb9f55,mApproachWaitInterval
65f2a1ca,mmLifeCure
65f80081,mAfterDemoAnimName
65fefe72,mDropSpeedMax_Kill
661b98f9,JumpShoot_Rllr00
661da886,mGravityInFallDown
6622b355,mBombCoreDamageFar
6626fdb3,Hair02_00_Damage
662c3b51,mIgnoreContinuousDamageFrame_MultiSplash
662e05bd,Jump02_Ed
662e714b,mDamagable
662ea998,mRotateFreq1
6631647e,AnimUpdateRatePrams
66357b09,mPaintFarDistance
66369661,mBreadSchedules[3]
663ce9f8,mFindTime
663d97f3,Hair03_00_Run
6644d6dd,mHideCameraDistZ
664a4cb0,mAdditionalChanceTimeOnClimb
664e3c0e,mFirstGroupBulletSecondAfterPaintFarRate
6657b515,animInterp_Lft_DecaPillerEKO300x90x10
665a3807,mBombCoreDamageRadiusFar
665ec382,mApproachWaitBaseSpeedComeOverRate
6665f8be,mThrowBurst_Damage_Near
66697a78,mHPAddPerFrame
66743ec,mGanmiRange
66763ee5,front2_L_0105
66763ee5,front2_L_0105_Scale
6679fc26,mBurst_PaintR_Cnt0
66829aa3,mBurst_Radius_Near_SJ_H
6683306c,ConsumeRt_Main_Low
66859438,mAttackPreJumpFrame
668c270e,Hair02_01_Win_Rllr
668fb40b,mBoxBuffer
66976382,Wait_Plaza_SurpriseR
669b31f3,mInkBarRotateSpeedDegPerSec
66a0e0c5,mPaintPos
66afabe3,mLaunchPosOffset
66b2ad49,mSplashBurst_CrossPaintRayRadius
66b36c3d,Pose_A_St_Umbrella
66b37e72,Rare
66bda980,nape2_Rotate
66c60413,mTwoShot_Near
66c682b3,front2_0103
66c682b3,front2_0103_Rotate
66c6affb,mBulletDistanceSlow
66c71597,Hair00_05_ThrowHold_SuperBall
66c8a4c6,Hair01_05_Lose_Chrg
66cfc90f,mDuckers[4]
66d7bbfa,mSideStepOneMuzzleDamageMin
66e7cb1d,mHeightRangeMin
6704a9d4,mCoopCanopyHP
67096e94,mEnemySensorSensibility
670b304c,mTakoyakiTargetLinePatterns[0]
670fd9cb,mLineInwardOffset
67101beb,DrawingFinish_St_Reverse
671318c2,Hair00_05_amiiboPose_SittingVss_00_Rllr
6718e835,amiiboPose_Sitting_Selfy
671a5508,mRefresh2HoleEraseFrame
671b6b78,mChaseTargetDistanceMax
671d674f,struct
6730e407,mWeaponAnim_Smash_PlFrm_AtBangDownSmall
6732efc9,BurstDamageRt_Main
6732efc9,BurstDamageRt_Main_High
6734c274,Enm_Break
673a8e08,mUmbrellaCureTime
673e0190,Appear
674b7eac,front1_0103
674b7eac,front1_0103_Scale
674e8b9c,mDispDamage_ExpandDispFrame
6751d4c1,mDetectUnderBossOffsetY
675b563,mDropSplashOffsetX
675f2c84,front_top_0103_AnimReduce
675f413a,mMonitorScale
6762818f,mStateParamsBuffer[2]
676e7cfa,FieldEnvSetRainny
6772d5eb,mActionBuffer[18]
6772e88a,Hair01_05_ThrowHold_SuperBall
67761fcf,mIntroEachWait
6777d851,mBubbleLaunchOffsetTop
677f400,Wait_Plaza_SurpriseB
67833532,mBombDamageMiddle_A
6791c23a,Hair02_00_TouchIC
67933ce2,mLevelBuffer[7]
67949441,mReturnSpeed
67973ab,mCandidateLostEnemyCount
679b7e9a,mBombEnabledOnExitRepaint
679d5085,Hair03_00_Wait_MakingOcta03
67a05e76,animInterp_Obj_Shellfish
67a6dfff,mNozzleScaleCalcPos
67aa9969,mTwoShot_ShadowMapSize
67ac64b8,mUmbrellaCureStartFrame
67ac980f,mInitVelSpeedBias_Repeat
67ae3f70,mChargeRtPerNiceFriend2
67b555a2,Wait_MakingOcta04
67b8dfdd,front2_0104
67b8dfdd,front2_0104_Scale
67bfcb89,mRejectSpeedRtBias
67c30f24,Hair02_01_Wait_Shop_Change_Shs
67c52ce5,mFrontAppearAngleLimitFromPlayerView
67cb14b4,Strange01_Ed
67d1bddf,WaitHold_SprMissle
67d1c254,mTrial_ClosedSceneNames[]
67dbf863,mOffsetEffectBirthLEnd
67e50f8,Hair1_R_0200
67e50f8,Hair1_R_0200_AnimReduce
67e7a47d,mScatterSplashMaxNum
67f02fe1,amiiboPose_Sitting_Drink_B
67f1dcc0,mChaseEd_EndVel
67f21eb8,Sqd_Exit_ToHuman
67f2c1e3,mHoldCollsionValid
67f423b5,mDynamicsSelfColParams
67f6c0f0,mContactJumpPanelSpeedLimit
680055f8,mButton
6800d67f,mEyesight_ViewAngle0
68053123,mFlyFrame
6807301b,mWidth
680bbe01,mStampComboRotStopCnt
6816077c,mSplash_A_WallDropPaintTarget1Speed
681abd2b,mFirstGroupBulletFirstDrawRadius
6825ea6c,animInterp_BaseCampDoor00_NoFld
68271a85,Hair02_01_amiiboPose_StandingVss_00_Rllr
682eddc2,Hair02_00_Wait_Plaza_Wall
6830341f,mJudgeGetShellFrame
683b2a3b,mShot
683b4aa7,mBurst_KnockBackKb_Ch1
683e6f7f,mSpiralSplashBulletNumInGroup
684a56fc,mDispDamage_ScaleNear
68514e20,mMultiTexScale
68544eee,center1_0300
68544eee,center1_0300_Translate
68568c95,mNoBarrierRecoveryDist
68595ab,mMinBoostSpeed
685b3e8e,WaitGrindLeftTurn
685d40dc,mTrackPaintOffset
6867aee,mPunchPattern[10]
686e6b39,head_root
686e6b39,head_root_Scale
687ad3d9,mContactJumpPanelSpeedLimitVS_
6882c1cb,mOceanDepthFogEnd
68839d9c,animInterp_Lft_BtlFence60x60x5
688e7eb6,mHeadRotDegMaxAxisX
68a47b03,mDefeatRotRateFinal
68aed752,mMoveLmtFrame
68aff9ec,Jump_JetPack_Rolling
68be66c6,mBombLaunchs[2]
68c02d8a,mSplashNearFootOccurChargeRate
68c4c81,Hair02_00_Wait_Plaza_TalkChairA
68c77a0b,mRollAngleDegByRotAcc
68ca59df,mPunchPattern[5]
68cfa019,mCameraDripOnFrame
68d0e77b,mBoneNames[2]
68d7f7c7,Attack00
68dbeac3,mPlayerVelH
68dd884a,center2_0300
68dd884a,center2_0300_Rotate
68e3521b,mCanCollideChargeGuide
68ebc248,mBarrier_MaxRadius
68ecfaa9,mControllerEdgeOffset
68f1a81c,mAnimStFrame
68f41e5a,mImpactStrength
68f48c84,T_WalkPaint
68f8db6f,mRiseFall_NoJumpAirFrm
68fbaac9,mDashSpeed_MWPUG_High
68ff294f,Walk00
68ffcf79,HimeBacklight
69055318,Touch
6906837a,front2_0005
6906837a,front2_0005_AnimReduce
691ac2de,mMove_Brk_SettingOcta_
691f4319,back_C_Rotate
691ff099,mWallAvoidDist
692035a6,mHideEndAngle
692778f5,mPunchHitDamageGrove
692d474f,Hair1_L_0200
692d474f,Hair1_L_0200_Scale
692fe197,mMoveAcc
6932ab33,mSplash_A_FirstAroundCenterCollisionRadius
69400170,mStartPointScaleMinDist
6949beb2,mBurst_Damage_Far_MaxCharge
694afdd0,m_s32
6951f3a2,mArmorBreakImpact
69522628,mBaseDistOffset
69537809,JumpAttack0
6953c9ec,mHitWallSafePointCenterOffsetY
69586af7,mChargeStAnimRateEquipWing
695e9d77,mSideStepOneMuzzleCreateSplashNum
696073fc,SkyParamDawn
696f5369,mStrParamBuffer
6976d4d3,mHangDegree
69786ede,Hair00_05_Xpose_00_Chrg
698bda0,mInPillarInkBarableParams
698ce3ab,None
698e9a3,mThirdGroupAfterWallNrmBoundRateOffset
69910445,mFirstGroupBulletFirstPaintFarRate
6991a63b,mDozerIncrSecond
6993bc85,mRotSpeedDeg
69977152,Silhouette_DistFar
699898cf,mBombCoreDamageNear
699a122a,mMainBgmDelay
69a40d8,animInterp_Squid
69adb965,mLuminanceColorStep0
69b2919d,mAnimParamsBuffer[9]
69b3d5a4,mDifficulty
69b84857,mRiseFall_PID_Kp_AfterBoost
69bd0306,mThirdGroupBurst_Radius_Far
69c1851d,mZukkokeFadeFrame
69c75167,mSphereBuffer[]
69c802b,mSplash_B_FirstAroundTotalNum
69ccc4bb,mWallDropPaintFallRadius
69d6a6d,mStaticCapsuleParams[8]
69daf25a,Broken
69df9a24,BaseNoiseForFreq0
69e0c61,mDamageScaleY
69e44995,head_root
69e44995,head_root_AnimReduce
69ea1def,mCapsuleBuffer[1]
69ecf706,side1_R_0101
69ecf706,side1_R_0101_Translate
69f2dda8,Reload_SprMissle
69fc3d33,SwingAroundSt
6a0b986f,mMoveRotRollInterpRatio
6a0d2e03,mThirdGroupBulletSecondAfterPaintNearD
6a0ffffc,Hair01_05_Throw_SuperBall
6a110df,appVolumeOnLibraryApplet
6a199bf9,mShotIntervalTarget3
6a19b5f,mDynamicsParamsBuffer[0]
6a1c54f2,mShotKnockBack_FullCharge
6a1c72c8,mEnableHole
6a25d71a,Hair03_00_amiibo_Relax
6a2691c5,Hair01_05_Win_Nrml_St
6a287349,mLuminanceDepressant
6a2b0904,mSwingLiftFrame
6a2bb589,mSplash_D_PaintNearR
6a2e811,mPaintTexType
6a2f31f,mOutOfCameraCoef
6a301b6b,interior
6a3e3757,mNearPhylliumMessageDistance
6a46d267,mSplashDamageOutsideRate_MWPUG_Mid
6a487993,mBarrier_BoundVel_Len
6a4ba990,Hair02_00_Lose_Rllr
6a544b15,mRoundArray[2]
6a548244,mFlyPeakBias
6a60885,mHideActorBuffer[6]
6a77ebe2,Wait_Shop_Rllr
6a7ca070,mDrawGoFrame
6a874d6a,mSwingPlayerBulletCollisionOffset0
6a886bd2,mBombCoreView2Height
6a90d955,mSpeedPatrolPL
6a9ba62d,Hair03_00_Xpose_00_Glng
6aa3d4ec,mAdditionalGndCol_Offset
6aaa7515,mFullChargeDamageRate_MWPUG_Mid
6aaff50c,mDamageReduceEndFrame
6ab5e343,RecoverNrmlFrm_Ink
6ab5e343,RecoverNrmlFrm_Ink_Mid
6ac43979,Hair2_L_0002
6ac43979,Hair2_L_0002_AnimReduce
6ac44d38,mTargetInCircleRadiusHigh
6ad65e8e,mKeyBuffer[11]
6adb15db,mLifeSpan
6ae70ca0,mSideStepColRadius
6aef2e8d,Attack
6afd5421,nape1_L_0005
6afd5421,nape1_L_0005_Rotate
6b01da36,mMaxLifeConnect
6b086a6b,Jump_Grind_RainCloud_Ed
6b10117b,mHeightLow
6b104ffb,mHitWallSplashPaintFallRadius
6b106a9a,mSecondGroupBulletAfterCollsionRadiusForFieldOffset
6b108cdb,mPattern2[]
6b14a0cc,Hair02_00_GachiHokoDunk_St
6b2b8ced,mFramePreBurst
6b2d5855,mPlayerScale
6b2e77ee,mEraseOffsetZ
6b3b6526,mChargeEdTurnAnimStartTimeOffset
6b3fd152,mNiceAccept_HandleFrm
6b48a533,mInkConsumeCoreMinSpeed_MWPUG_Mid
6b4a0a2b,mSplashDamageInsideMiddleDist
6b4c1d14,mFirstGroupBulletDamageRate_MWPUG_High
6b58ea5c,PV_Wait
6b593be5,WalkLeftHold_JetPack
6b5b40ed,mDummyDropIkuraNum
6b5bfd67,mBurst_Radius_Far_H
6b5c105f,amiibo_Stretch_B
6b614380,Jump_RainCloud00
6b74a071,mPlayerPosForEnemySearchOffsetY
6b756884,MoveVel_Stealth_BigWeapon
6b756884,MoveVel_Stealth_BigWeapon_Mid
6b816a72,mInWaterSpeedCoef
6b818ce3,RotationCalm3
6b822637,WaitGrindLeftTurn_Umbrella
6b919728,mFly_InitPit
6b923330,mChargeRtAutoIncr_High
6b92b5e2,Disappear
6b941b39,SakelienCup
6b95311b,mDamageForPlayer
6b9ff14e,Hair00_05_amiiboPose_SittingVss_02_Nrml
6ba2c568,mSideJumpCurve
6ba32af,mScale_AnimMax
6ba65098,Jump_AquaBall00_St
6baf87d2,mFlySplash_MaxScaleClamp_Ch0
6bb4d2d4,mOccurAngleOwnerToTargetDeg
6bc27382,mVertInkBarRadius
6bc2a2b4,mDelayFrm_Squid
6bc3e1ca,mSwellingEnemyTeamDamageRate
6bc5e54f,mVariableInterpolatedFrame
6bc6ca28,Hair_all_0101
6bc6ca28,Hair_all_0101_AnimReduce
6bcc0a51,mBodyKnockBack
6bd72d6,mChanceCnt
6bd8f804,mCloseFrame
6bdc9306,m_V3f
6beace47,mAnimNameBack
6bf2451,MoveVelRt_Human_ShotB_High
6bf4f12d,mSwingDownComboAttack
6c11d31d,mCameraSwitchBuffer[4]
6c11ef22,back3_0004
6c11ef22,back3_0004_Rotate
6c14f8fe,mStanbyMinFrame
6c1a024b,mNoiseMaxLengthMin
6c1a5f,WaitDamage_Rllr
6c23f14a,RunBackHold_GHoko
6c270794,mTrackPaintableWithWingParams
6c279065,mShotDashTransFrm
6c287ca8,front2_R_0105
6c287ca8,front2_R_0105_Rotate
6c2ceb6,mMaxStepDivDist
6c30c387,mPaintGauge_VelGnd_Searching
6c32c36f,mMovePaintBias
6c4421aa,Demo_10_Jump
6c449f5c,Hair02_01_Wait_Shop_Change_Hed
6c485d5,mChaseAcc
6c4a65ed,mCanopyReboundBoundRate
6c4b2ef5,mFadeWaitFrame
6c4ffdf0,ConsumeRt_Sub_Low
6c52e463,mStampPaintFrame
6c6538b4,mFlyingHoheiMissileLaunchRightFrame
6c684daa,mSecondGroupBurst_Damage_Near
6c77c1e1,Jump_Grind_Rllr_Ed
6c9fd8d4,mKColQuakeAmplitude
6ca26d7e,nape1_R_0005
6ca26d7e,nape1_R_0005_Translate
6cacf702,mSpeedSpeedDown
6cb16b5f,mSplash_A_InitAddDegXOffset
6cb4be8b,mDamageFar
6cbcc23,mMinChargeHitSplashNum
6cc329dd,Bullet
6ccbfe7,RunShoot_Nrml
6cd09f25,mOverview_PaintEmission0
6cd57970,mSwingDownHRepNumList
6cd985dc,mInterestRecoverFrame
6cdc5c71,mSplash_C_PaintFarD
6cdccf1f,Demo_Entry
6ceeca25,mObjectEffect_Up_WaterCutter_DamageRt_High
6cf0026e,mClearTapeWait
6cf2f01a,top_0104
6cf2f01a,top_0104_Translate
6cf8038d,Start2_Duck
6cf92ccc,Hair3_L_0200
6cf92ccc,Hair3_L_0200_Scale
6cfd342e,mDropClamNum_Kill
6cfd422,mVelRatioTrigSponge
6cfe3864,mPaintGauge_ShotDir_RevFrm
6d00d68a,Silhouette_DistNear
6d048444,mFirstGroupBulletSecondAfterPaintNearR
6d052ef,mNoticeTransitTimingBuffer[]
6d12beac,Jump_Twins00
6d163c92,mMotionSet
6d16e3ef,mEndingRegion
6d1c2c81,mBurst_Radius_Near_Ch0
6d20bbaf,mRotSpeedDegPerSec
6d2d6686,mDownAnimWait
6d36d2a6,mNozzleRadius
6d3ebaa8,mCoreDamageMinPlayerSpeedRate
6d47ec8d,mSplash_D_FirstAroundTotalNum
6d4e401b,mStampBigStandUpMoveDist
6d55bd5b,Hair03_00_Win_Twins_St
6d576aa8,JumpShoot_Glng00_Ed
6d58ae5d,mDiveFloatVelL
6d5957ce,mMoveLightOnFrame
6d6986d7,Hair00_05_Xpose_00_Glng
6d6bddc1,Hair01_05_Win_Twins_St
6d71badc,mPunchMoves[5]
6d729757,mGroundVictroyLiftBoundInDegree
6d7c533,mDamageRateInitial
6d7d2453,mProudMessageBuffer[10]
6d7f3f,mBurst_WarnFrm_Ch2
6d804424,DokanWarp_TameFrm
6d804424,DokanWarp_TameFrm_High
6d82fec,mBurst_Damage_HalfSphereThresholdY
6d91d564,Hair02_00_Attack_Brush00
6d966d1a,mThirdGroupCenterLine
6d9f8def,CutterShot
6d9fcdb1,mPlayerTargetEffectDirectionSolid
6d9fce6c,mLensFlareTypeOcta
6da8fdd2,Wait_Plaza_TalkA
6db26619,center2_0300
6db26619,center2_0300_AnimReduce
6db6d435,WalkBackHold_BombLauncher
6dbdb7f7,mChaseTargetDistancePlayerMax
6dc649c8,mBoundPaintRadiusMin
6dcaa4e3,Hair02_01_Sp_Start_SprLanding
6dcbe8bd,mDuckers
6de17746,mCoopDamageMiddle
6de209c6,mBurst_PaintR_Enemy
6de430cf,Hair03_00_Sp_Start_BigLaserP_Ed
6de756f6,mSearchableParams
6deb28c6,mArrivalPointDistanceMin
6dfaf137,animUpdateRate_Enm_Takopter
6dfefda1,mFullChargeInkConsume
6e00e417,mPatrolSearchPreColRadius
6e0650ba,Hair1_R_0201
6e0650ba,Hair1_R_0201_Scale
6e0aaac1,mFreezeFrmFullCharge
6e1aba91,mEnableTeamColor
6e202aac,mLaserRayRadius
6e2b5aea,mRotSpeedArmorBreak
6e2ce8d8,mMovePaint_SpongeDamage
6e30eb5a,mHitPlayerDrapDrawRadius
6e3219f1,mMiuraHiMessageBuffer
6e35a987,mBoundPaintRadiusMax
6e45c070,mMinSpeedInPillar
6e4ca9b7,mAttackPatternInFirst_Lv2
6e4e57b8,mChaseTargetDistancePlayerMin
6e5670f8,mLand_GndKr
6e5b01b6,Hair02_01_amiiboPose_Sitting_Drink_B
6e5c52cd,DisappointedA_loop
6e6410f9,mCoreDamageRate_MWPUG_Mid
6e71f300,mSecondGroupBulletFirstFrameOffset
6e7222fe,mDynamicsSphereParams[4]
6e8336df,Hair02_01_Reload_SprMissle
6e89d71a,mDamageStrOffsetZ
6e8a4e24,Hair03_00_Xpose_00_Chrg
6e8da4c4,mVelGnd_DownRt_Charge
6e951619,mLaserLerpRateWithShot
6e991c02,mFallFrame
6ea3b3d2,mFly_ReboundRate
6ea9435,mAttackPatternInLong_Lv2
6eacb114,mMonitorOnFrame
6eb4b71,mSubRt_Effect_ActualCnt_Mid
6ebb597c,Hair03_00_Jump_BigLaserP00_Ed
6ebbc05a,mThrow_CrossPaintRadius
6ebc4780,mSuperShotDamageK
6ec0abb4,mLickInkBarableParams
6ed1cea,scaler_0200_Scale
6ed6f890,Demo_Test00
6ee64b04,ConsumeRt_Sub_D_Low
6ee82174,mLengthBullet
6ee9c354,JumpShoot_Nrml00_Ed
6eea7879,Angry_loop
6ef51ebf,Hair02_01_Win_Nrml
6ef9e699,mBombCoreExpiredBlastOffsetY
6efad0c5,mFirstGroupBulletAfterInitSpeedOffset
6efd804d,mRainDropsCollisionRadius
6f00e779,mBaseSpeedMaxCharge_Special
6f0da7b8,mMuzzlePos
6f0ea461,Hair02_00_Jump_BigLaserP00_Ed
6f2fb5b8,mCameraBuffer[0]
6f3e56bc,mDamageNear
6f49dc44,mGravity0AirResist0Frame
6f56af5b,WalkL
6f6a2173,Hair00_05_amiiboPose_SittingVss_00_Nrml
6f6e0d16,mSplash_A_WallDropPaintTarget0Alpha
6f85248d,mFirstGroupSplashBetween
6f85865c,mSecondGroupGroundCrossBoundRate
6f85a4d0,mSectionParams[0]
6f87f49d,mAmbushAppearSpeed
6f8f93de,mSplash_B_DamageRateOffset
6f91a82c,mJumpFrameIntervalOnReach
6f934348,Demo_14_Think
6f9739e7,mPaintGridXZOffset
6f9a174,mBurst_SplashPaintR_Cnt0
6fa2b63e,mBombCooldown
6fa3d075,ThrowHold_Umbrella
6fae54e7,mBombVelLobParams
6faef4ab,Front_0003_Scale
6fb36147,mHop_PitchL
6fb7a098,mTalkAreaOffset
6fba6632,ComeOn
6fcc76bf,mShotKnockBack
6fd9f508,mShotDelayFrm
6fda12cf,mBringCloseRateMoveVec
6fe27b2,masterVolume
6fe3dc7b,mStealthFadeOutFrame
6fe9e204,mNoiseMaxLengthMax
6ff6a6c0,Sp_Start_BigLaserP_Ed
6ffda97,Hair03_00_Wait_Shop_Glng
6fff2ef3,mCamReset_NoResetAngleDeg
7001fd0,animInterp_Obj_GeneralSlope_30x50x90_Octa
7002483,JumpAttackEd
700639b9,Hair03_00_Wait_Making03_St
7006add1,mAlphaFrame
7013b0c3,mOuterDistRate
7014b04f,nape2_0201
7014b04f,nape2_0201_Scale
70182590,mOceanWaveRepeat
70383d4f,PatrolEd_L
7039410e,z_Hair_R_0005_Translate
703eb422,backA2_0103
703eb422,backA2_0103_Rotate
7042f1cd,Hair02_00_Demo_09_Survive
704eee1c,mPillerAlphaMaxDist
70531654,mCanopyHP_MWPUG_High
7054af4b,mQuickPillarPullSpead
705a7e67,mMiddleLongThreshold
706c9010,mSplash_B_WallDropPaintTarget2AlphaEnd
706cbd9d,mNoiseProgressMax
706d8741,mRadiusPaintMax
7074a00c,mScatteringColorStep0
7074f9a9,mTargetChaseGroundAddScale
707716ed,mHeadDirectionPosOffset
707b9f98,mInitVelMaxCharge
708191af,mCharge_GachaFrameBuffer
70886f13,mSwingDownVEdFrame
708f2367,mRotation
709311e,mLockStartTime_ByBullet
7094a4c,mStart2WeakApperFrame
7098a8dd,mClimbHopRate
709b69c5,Hair2_R_0200
709b69c5,Hair2_R_0200_AnimReduce
709e2cb2,SquaringOffL
70a9a0dc,mAnimParamsBuffer[8]
70b3ec28,mHop_VelL
70c5954,Tentacles
70cb2767,mSecondGroupBulletInitSpeedRandomZ
70cbeb80,mBurstTimingLowSpeedBias
70d8cbdc,Wait_Plaza_Chair
70dc1783,mDirectEscapeStartRadius
70de8ed3,WaitB
70e60f70,Refresh
70f12cae,mCapsuleBuffer[0]
70f229fb,mGird_VelGndSt
70f6ecfc,Hair02_00_Wait_Shop_BBll
70ffc523,mBossPinchMessageLife
7107518,ConsumeRt_Sub_F_High
710ee44c,mTitleInCount
710f6708,PlazaWait
7116d5ed,mEffectTargetOffsetY
7116f107,DuckerItemGetParams
71230ae0,mBarrierSize
712621ae,animInterp_Enm_RailKingPilot
71337a38,backC_0104
71337a38,backC_0104_Translate
71388751,mTakoyakiComboParams
713a9e17,mRiseMinHeightVsOnlyOneTarget
713b2c3d,mPlayerTurnEnabled
713b8e91,mOceanDepthFogStart
713c6b7,mTotemStability
71443d3f,mFrameFinishRotation
71478209,mColRadiusPlayer
714a67ef,mRiseFall_AltitudeCheck_Dist
714e47a8,mReject
714ef8fe,SceneBgmPlazaParams
71558342,mSpout_SplashVelH_Second
716f3444,mResCloudArcName
7170ab4d,Hair00_05_Wait_Making04
7171a88b,mAttackAreaOffset
7179e3ec,mSplashBurst_DrawRadius
717d17d3,mFlyAwayPredictFrame
7181b64b,TurnOffWait
7188c458,mReceiverHitEffectFrame
71938ee3,Hair03_00_Demo_Result_Selfy
719893e2,mHikikomoriStartFrame
719ec22f,mStartPlazaTitle_DOF
71a465e0,curveLow
71b22c04,mDamageRateFieldBehindAddOrScale
71b31d0a,mPanelStopTimeL
71c52f47,mBurst_SplashVelHHigh
71ce2eb2,mCoreDamageMinRate
71d1689e,mPunchPattern[4]
71d4cb6f,Hair00_05_MsnDemo_Change
